YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,WN,788,N750SA,ABQ,PHX,800,759,-1,30,829,75,96,59,328,928,7,915,935,20,0,0,,20,0,0,0,0
2015,1,1,4,UA,1218,N87512,SEA,DEN,800,800,0,16,816,157,172,131,1024,1127,25,1137,1152,15,0,0,,15,0,0,0,0
2015,1,1,4,US,540,N809AW,PHX,DFW,800,825,25,27,852,135,145,108,868,1140,10,1115,1150,35,0,0,,10,0,25,0,0
2015,1,1,4,AA,15,N783AA,JFK,SFO,800,755,-5,57,852,400,453,388,2586,1220,8,1140,1228,48,0,0,,48,0,0,0,0
2015,1,1,4,AA,206,N5BVAA,DFW,MIA,800,903,63,40,943,165,180,131,1121,1254,9,1145,1303,78,0,0,,15,0,63,0,0
2015,1,1,4,AA,1326,N3HVAA,TUL,ORD,800,841,41,10,851,110,90,73,585,1004,7,950,1011,21,0,0,,0,0,21,0,0
2015,1,1,4,AA,1422,N003AA,DFW,HDN,800,918,78,30,948,145,145,111,769,1039,4,925,1043,78,0,0,,0,0,78,0,0
2015,1,1,4,AA,1677,N560AA,DFW,MEM,800,926,86,34,1000,90,98,61,432,1101,3,930,1104,94,0,0,,8,0,66,20,0
2015,1,1,4,AA,2287,N004AA,JAC,DFW,800,756,-4,49,845,180,205,146,1047,1211,10,1200,1221,21,0,0,,21,0,0,0,0
2015,1,1,4,AA,2470,N5CAAA,DFW,BOS,800,756,-4,49,845,205,230,177,1562,1242,4,1225,1246,21,0,0,,21,0,0,0,0
2015,1,1,4,AA,2413,N357AA,DFW,LAX,800,1008,128,30,1038,210,211,168,1235,1126,13,930,1139,129,0,0,,1,0,117,11,0
2015,1,1,4,DL,786,N369NW,DFW,MSP,800,858,58,35,933,142,139,100,852,1113,4,1022,1117,55,0,0,,0,0,37,0,18
2015,1,1,4,DL,2030,N332NW,MDW,ATL,800,838,38,12,850,117,98,80,591,1110,6,1057,1116,19,0,0,,0,0,19,0,0
2015,1,1,4,DL,2494,N711ZX,JFK,MSP,800,835,35,26,901,203,195,165,1029,1046,4,1023,1050,27,0,0,,0,0,27,0,0
2015,1,1,4,EV,6073,N11119,SAF,DEN,800,755,-5,63,858,84,122,50,303,948,9,924,957,33,0,0,,33,0,0,0,0
2015,1,1,4,MQ,2891,N658MQ,PIA,ORD,800,755,-5,13,808,70,100,26,130,834,61,910,935,25,0,0,,25,0,0,0,0
2015,1,1,4,EV,4316,N13965,SAV,IAH,800,801,1,20,821,160,174,145,851,946,9,940,955,15,0,0,,14,0,1,0,0
2015,1,1,4,NK,218,N622NK,FLL,ACY,800,815,15,12,827,145,148,130,977,1037,6,1025,1043,18,0,0,,18,0,0,0,0
2015,1,1,4,OO,6283,N986CA,PSP,SFO,800,1100,180,18,1118,96,95,65,421,1223,12,936,1235,179,0,0,,0,0,179,0,0
2015,1,1,4,OO,6240,N127SY,MCI,SFO,800,758,-2,36,834,247,314,204,1499,958,74,1007,1112,65,0,0,,65,0,0,0,0
2015,1,1,4,OO,3499,N225AG,SLC,PDX,800,830,30,33,903,115,123,88,630,931,2,855,933,38,0,0,,8,0,30,0,0
2015,1,1,4,OO,6580,N821AS,YUM,PHX,800,929,89,5,934,55,44,29,160,1003,10,855,1013,78,0,0,,0,0,0,0,78
2015,1,1,4,OO,6521,N874AS,DEN,SAN,800,859,59,13,912,150,132,112,853,1004,7,930,1011,41,0,0,,0,0,41,0,0
2015,1,1,4,UA,1596,N76502,SFO,DEN,802,805,3,19,824,153,168,126,967,1130,23,1135,1153,18,0,0,,18,0,0,0,0
2015,1,1,4,OO,6394,N916SW,FCA,DEN,802,757,-5,14,811,133,156,105,752,956,37,1015,1033,18,0,0,,18,0,0,0,0
2015,1,1,4,OO,6431,N744SK,LAX,SAT,804,823,19,30,853,172,177,142,1211,1315,5,1256,1320,24,0,0,,5,0,0,19,0
2015,1,1,4,US,879,N105UW,BDL,CLT,805,803,-2,25,828,135,153,115,644,1023,13,1020,1036,16,0,0,,16,0,0,0,0
2015,1,1,4,US,2077,N550UW,EWR,CLT,805,805,0,47,852,123,148,95,529,1027,6,1008,1033,25,0,0,,25,0,0,0,0
2015,1,1,4,UA,1073,N14704,IAD,DEN,805,805,0,11,816,246,277,234,1452,1010,32,1011,1042,31,0,0,,31,0,0,0,0
2015,1,1,4,UA,1173,N56859,SFO,HNL,805,832,27,13,845,334,324,307,2398,1152,4,1139,1156,17,0,0,,0,0,17,0,0
2015,1,1,4,UA,1686,N28478,IAD,TPA,805,814,9,23,837,148,156,129,811,1046,4,1033,1050,17,0,0,,8,0,9,0,0
2015,1,1,4,AA,31,N5ESAA,LAX,HNL,805,828,23,12,840,365,362,346,2556,1226,4,1210,1230,20,0,0,,0,0,20,0,0
2015,1,1,4,F9,403,N951FR,DEN,LAX,805,841,36,9,850,144,137,114,862,944,14,929,958,29,0,0,,0,0,0,29,0
2015,1,1,4,MQ,3200,N8EGMQ,DFW,LBB,805,836,31,54,930,63,104,44,282,1014,6,908,1020,72,0,0,,41,0,31,0,0
2015,1,1,4,OO,4476,N616QX,SEA,PSP,805,843,38,20,903,160,149,124,987,1107,5,1045,1112,27,0,0,,0,0,27,0,0
2015,1,1,4,OO,5469,N984CA,AVL,ORD,805,759,-6,32,831,120,142,101,536,912,9,905,921,16,0,0,,16,0,0,0,0
2015,1,1,4,OO,5253,N926SW,DEN,TUS,805,836,31,12,848,127,118,101,639,1029,5,1012,1034,22,0,0,,0,0,15,7,0
2015,1,1,4,EV,6171,N34110,HDN,DEN,808,933,85,20,953,68,67,29,141,1022,18,916,1040,84,0,0,,0,0,0,0,84
2015,1,1,4,OO,6452,N569SW,FAT,LAX,810,804,-6,23,827,80,128,47,209,914,58,930,1012,42,0,0,,42,0,0,0,0
2015,1,1,4,WN,912,N433LV,BWI,STL,810,822,12,16,838,140,156,137,738,955,3,930,958,28,0,0,,16,0,12,0,0
2015,1,1,4,WN,873,N291WN,ELP,DAL,810,830,20,9,839,90,89,74,562,1053,6,1040,1059,19,0,0,,0,0,0,19,0
2015,1,1,4,WN,125,N358SW,SMF,DEN,810,817,7,19,836,145,167,141,909,1157,7,1135,1204,29,0,0,,22,0,7,0,0
2015,1,1,4,HA,111,N483HA,ITO,OGG,810,858,48,10,908,38,42,27,121,935,5,848,940,52,0,0,,0,0,4,48,0
2015,1,1,4,NK,695,N531NK,BWI,LAS,810,818,8,7,825,322,339,327,2106,1052,5,1032,1057,25,0,0,,25,0,0,0,0
2015,1,1,4,OO,6234,N980SW,ABQ,SFO,810,809,-1,29,838,165,183,129,896,947,25,955,1012,17,0,0,,17,0,0,0,0
2015,1,1,4,UA,1142,N63820,MCO,DEN,812,846,34,10,856,248,250,218,1546,1034,22,1020,1056,36,0,0,,2,0,34,0,0
2015,1,1,4,UA,1665,N37437,ORD,LAX,813,834,21,22,856,277,272,236,1744,1052,14,1050,1106,16,0,0,,0,0,16,0,0
2015,1,1,4,US,1814,N941UW,PHX,PHL,815,844,29,15,859,257,256,237,2075,1456,4,1432,1500,28,0,0,,0,0,28,0,0
2015,1,1,4,WN,925,N918WN,RNO,SAN,815,932,77,11,943,95,80,66,488,1049,3,950,1052,62,0,0,,0,0,62,0,0
2015,1,1,4,WN,189,N391SW,SLC,MDW,815,825,10,26,851,195,201,168,1259,1239,7,1230,1246,16,0,0,,6,10,0,0,0
2015,1,1,4,AA,50,N570AA,SLC,DFW,815,824,9,36,900,165,179,134,989,1214,9,1200,1223,23,0,0,,14,0,9,0,0
2015,1,1,4,AA,1121,N3GUAA,LGA,DFW,815,841,26,14,855,255,254,228,1389,1143,12,1130,1155,25,0,0,,0,0,25,0,0
2015,1,1,4,AA,1222,N499AA,TUS,DFW,815,816,1,41,857,130,155,98,813,1135,16,1125,1151,26,0,0,,26,0,0,0,0
2015,1,1,4,AA,1475,N3JKAA,DFW,AUS,815,811,-4,32,843,60,84,47,190,930,5,915,935,20,0,0,,20,0,0,0,0
2015,1,1,4,B6,493,N665JB,BOS,DEN,815,817,2,15,832,288,313,290,1754,1122,8,1103,1130,27,0,0,,25,0,2,0,0
2015,1,1,4,DL,1966,N522US,DFW,ATL,815,816,1,48,904,123,141,88,731,1132,5,1118,1137,19,0,0,,19,0,0,0,0
2015,1,1,4,EV,6188,N11551,CRW,ORD,815,829,14,30,859,90,115,78,416,917,7,845,924,39,0,0,,39,0,0,0,0
2015,1,1,4,MQ,2832,N668MQ,DFW,HSV,815,830,15,38,908,103,116,73,603,1021,5,958,1026,28,0,0,,13,0,15,0,0
2015,1,1,4,OO,6378,N109SY,ORD,ATL,815,955,100,16,1011,121,109,85,606,1236,8,1116,1244,88,0,0,,0,0,63,25,0
2015,1,1,4,B6,2,N633JB,FLL,JFK,818,901,43,11,912,162,159,140,1069,1132,8,1100,1140,40,0,0,,0,0,27,13,0
2015,1,1,4,UA,1074,N78866,IAD,DEN,820,823,3,12,835,242,255,216,1452,1011,27,1022,1038,16,0,0,,16,0,0,0,0
2015,1,1,4,UA,1220,N38458,TPA,DEN,820,818,-2,10,828,242,265,213,1506,1001,42,1022,1043,21,0,0,,21,0,0,0,0
2015,1,1,4,US,591,N753US,PHX,SJC,820,856,36,18,914,116,115,95,621,949,2,916,951,35,0,0,,0,0,35,0,0
2015,1,1,4,B6,337,N646JB,BDL,MCO,820,1013,113,12,1025,192,175,152,1050,1257,11,1132,1308,96,0,0,,0,0,21,75,0
2015,1,1,4,MQ,3430,N633MQ,DSM,ORD,820,814,-6,19,833,85,112,49,299,922,44,945,1006,21,0,0,,21,0,0,0,0
2015,1,1,4,OO,5242,N788SK,LAX,AUS,820,816,-4,41,857,178,202,155,1242,1332,6,1318,1338,20,0,0,,20,0,0,0,0
2015,1,1,4,UA,1209,N14250,LAX,DEN,823,931,68,16,947,141,133,112,862,1239,5,1144,1244,60,0,0,,0,0,60,0,0
2015,1,1,4,OO,6216,N918SW,PSP,DEN,823,942,79,23,1005,131,133,105,776,1250,5,1134,1255,81,0,0,,2,0,79,0,0
2015,1,1,4,UA,523,N492UA,ORD,DEN,825,925,60,15,940,160,176,119,888,1039,42,1005,1121,76,0,0,,16,0,60,0,0
2015,1,1,4,WN,3486,N741SA,BWI,ABQ,825,824,-1,27,851,280,316,281,1670,1132,8,1105,1140,35,0,0,,35,0,0,0,0
2015,1,1,4,B6,1701,N630JB,JFK,FLL,825,824,-1,45,909,190,208,155,1069,1144,8,1135,1152,17,0,0,,17,0,0,0,0
2015,1,1,4,DL,2130,N917DL,RSW,LGA,825,907,42,10,917,170,158,142,1080,1139,6,1115,1145,30,0,0,,0,0,30,0,0
2015,1,1,4,OO,5548,N954SW,BUR,DEN,827,836,9,14,850,143,152,123,850,1153,15,1150,1208,18,0,0,,9,0,9,0,0
2015,1,1,4,OO,6458,N969SW,FAT,DEN,827,1251,264,13,1304,148,154,132,844,1616,9,1155,1625,270,0,0,,6,0,264,0,0
2015,1,1,4,UA,725,N828UA,ORD,PHX,830,906,36,13,919,238,239,219,1440,1158,7,1128,1205,37,0,0,,1,0,36,0,0
2015,1,1,4,AA,395,N3MCAA,ORD,SJU,830,1409,339,14,1423,270,241,223,2072,2006,4,1500,2010,310,0,0,,0,0,75,235,0
2015,1,1,4,AA,1352,N558AA,STL,ORD,830,923,53,9,932,80,60,41,258,1013,10,950,1023,33,0,0,,0,0,33,0,0
2015,1,1,4,DL,414,N710TW,SFO,JFK,830,956,86,19,1015,325,322,291,2586,1806,12,1655,1818,83,0,0,,0,0,83,0,0
2015,1,1,4,DL,974,N941DL,DTW,MKE,830,1115,165,14,1129,80,65,47,237,1116,4,850,1120,150,0,0,,0,0,150,0,0
2015,1,1,4,AA,903,N017AA,LAX,EGE,830,823,-7,41,904,135,158,112,748,1156,5,1145,1201,16,0,0,,16,0,0,0,0
2015,1,1,4,DL,2122,N343NW,PHX,DTW,830,913,43,12,925,225,197,178,1671,1423,7,1415,1430,15,0,0,,0,0,0,0,15
2015,1,1,4,DL,2328,N533US,MCO,DTW,830,900,30,12,912,155,152,132,957,1124,8,1105,1132,27,0,0,,0,0,27,0,0
2015,1,1,4,NK,847,N601NK,LGA,ORD,830,916,46,14,930,158,155,132,733,1042,9,1008,1051,43,0,0,,43,0,0,0,0
2015,1,1,4,EV,6184,N25134,LBB,DEN,831,836,5,37,913,97,112,66,456,919,9,908,928,20,0,0,,15,0,5,0,0
2015,1,1,4,HA,124,N476HA,LIH,HNL,831,912,41,6,918,32,31,20,102,938,5,903,943,40,0,0,,0,30,0,10,0
2015,1,1,4,OO,5477,N948SW,SBA,LAX,831,822,-9,7,829,54,79,28,89,857,44,925,941,16,0,0,,16,0,0,0,0
2015,1,1,4,US,416,N748UW,GEG,PHX,835,1041,126,19,1100,158,148,125,1020,1405,4,1213,1409,116,0,0,,0,0,116,0,0
2015,1,1,4,MQ,3120,N675MQ,CMI,ORD,835,830,-5,12,842,65,100,33,135,915,55,940,1010,30,0,0,,30,0,0,0,0
2015,1,1,4,OO,5445,N563SW,SFO,SBP,837,1013,96,16,1029,68,60,41,190,1110,3,945,1113,88,0,0,,0,0,82,6,0
2015,1,1,4,UA,567,N529UA,IAD,SFO,840,1047,127,29,1116,367,352,315,2419,1331,8,1147,1339,112,0,0,,0,0,112,0,0
2015,1,1,4,AA,1033,N494AA,RNO,ORD,840,934,54,18,952,245,243,212,1671,1524,13,1445,1537,52,0,0,,0,0,52,0,0
2015,1,1,4,AS,38,N562AS,SEA,FLL,840,857,17,24,921,350,349,321,2717,1742,4,1730,1746,16,0,0,,0,0,0,0,16
2015,1,1,4,DL,1995,N977DL,ATL,TPA,840,901,21,13,914,85,80,64,406,1018,3,1005,1021,16,0,0,,0,0,16,0,0
2015,1,1,4,AA,2385,N467AA,DFW,JAX,840,833,-7,64,937,135,176,106,918,1223,6,1155,1229,34,0,0,,34,0,0,0,0
2015,1,1,4,HA,1,N396HA,LAX,HNL,840,840,0,12,852,345,364,347,2556,1239,5,1225,1244,19,0,0,,0,0,19,0,0
2015,1,1,4,OO,5534,N928SW,MSO,DEN,840,831,-9,30,901,125,150,95,679,1036,25,1045,1101,16,0,0,,16,0,0,0,0
2015,1,1,4,F9,520,N207FR,DEN,CLE,843,841,-2,12,853,167,185,138,1201,1311,35,1330,1346,16,0,0,,16,0,0,0,0
2015,1,1,4,US,1751,N180US,SEA,PHL,845,933,48,15,948,304,293,273,2378,1721,5,1649,1726,37,0,0,,0,0,37,0,0
2015,1,1,4,AA,249,N4WLAA,DFW,COS,845,918,33,28,946,115,116,84,592,1010,4,940,1014,34,0,0,,1,0,33,0,0
2015,1,1,4,AS,246,N530AS,SEA,SAN,845,853,8,33,926,161,173,137,1050,1143,3,1126,1146,20,0,0,,12,0,0,0,8
2015,1,1,4,DL,992,N332NB,MSN,DTW,845,1108,143,11,1119,78,59,43,311,1302,5,1103,1307,124,0,0,,0,0,124,0,0
2015,1,1,4,DL,258,N344NB,SLC,MSP,845,1027,102,11,1038,163,147,128,991,1346,8,1228,1354,86,0,0,,0,0,86,0,0
2015,1,1,4,DL,1893,N523US,DTW,ATL,845,1010,85,18,1028,136,107,84,594,1152,5,1101,1157,56,0,0,,0,0,56,0,0
2015,1,1,4,HA,11,N384HA,SFO,HNL,845,940,55,21,1001,330,331,305,2398,1306,5,1215,1311,56,0,0,,0,0,56,0,0
2015,1,1,4,OO,5518,N778SK,MLI,DEN,845,1111,146,17,1128,149,141,118,752,1226,6,1014,1232,138,0,0,,0,0,138,0,0
2015,1,1,4,OO,5338,N937SW,MKE,DEN,847,949,62,14,1003,168,171,129,896,1112,28,1035,1140,65,0,0,,3,0,0,62,0
2015,1,1,4,UA,339,N576UA,BOS,DEN,849,856,7,20,916,284,305,255,1754,1131,30,1133,1201,28,0,0,,21,0,7,0,0
2015,1,1,4,WN,3122,N281WN,DCA,TPA,850,941,51,11,952,150,137,121,814,1153,5,1120,1158,38,0,0,,0,0,38,0,0
2015,1,1,4,AA,164,N790AA,SFO,JFK,850,1203,193,21,1224,340,341,306,2586,2030,14,1730,2044,194,0,0,,1,0,193,0,0
2015,1,1,4,AA,244,N3JMAA,SNA,DFW,850,916,26,15,931,175,176,145,1205,1356,16,1345,1412,27,0,0,,1,0,26,0,0
2015,1,1,4,EV,4284,N13124,ORD,PIT,850,942,52,12,954,86,72,53,413,1147,7,1116,1154,38,0,0,,0,0,38,0,0
2015,1,1,4,UA,1691,N33284,MCO,IAH,853,908,15,11,919,155,156,139,854,1038,6,1028,1044,16,0,0,,1,0,15,0,0
2015,1,1,4,UA,145,N76064,IAD,HNL,855,1015,80,16,1031,636,651,621,4817,1552,14,1431,1606,95,0,0,,15,0,0,80,0
2015,1,1,4,AA,1310,N011AA,DFW,CLE,855,942,47,23,1005,150,145,116,1021,1301,6,1225,1307,42,0,0,,0,0,42,0,0
2015,1,1,4,DL,1815,N581NW,MSP,ATL,855,923,28,24,947,156,145,115,907,1242,6,1231,1248,17,0,0,,0,0,17,0,0
2015,1,1,4,MQ,3163,N942MQ,CWA,ORD,855,851,-4,37,928,80,101,41,212,1009,23,1015,1032,17,0,0,,17,0,0,0,0
2015,1,1,4,UA,1296,N57868,LAX,KOA,900,917,17,15,932,346,345,325,2504,1257,5,1246,1302,16,0,0,,0,0,16,0,0
2015,1,1,4,AA,336,N479AA,ABQ,DFW,900,858,-2,45,943,105,143,89,569,1212,9,1145,1221,36,0,0,,36,0,0,0,0
2015,1,1,4,AA,1629,N4YUAA,DFW,SAT,900,916,16,28,944,65,83,49,247,1033,6,1005,1039,34,0,0,,18,0,0,16,0
2015,1,1,4,AA,2293,N5DUAA,DFW,SFO,900,857,-3,55,952,225,251,188,1464,1100,8,1045,1108,23,0,0,,23,0,0,0,0
2015,1,1,4,DL,749,N342NW,MIA,ATL,900,1137,157,19,1156,115,112,88,594,1324,5,1055,1329,154,0,0,,0,0,154,0,0
2015,1,1,4,DL,2022,N816DN,JFK,DTW,900,945,45,22,1007,137,123,97,509,1144,4,1117,1148,31,0,0,,31,0,0,0,0
2015,1,1,4,DL,2320,N915DL,JFK,MCO,900,952,52,19,1011,193,166,143,944,1234,4,1213,1238,25,0,0,,0,0,25,0,0
2015,1,1,4,EV,4232,N17169,CLE,ORD,900,855,-5,11,906,93,115,62,315,908,42,933,950,17,0,0,,17,0,0,0,0
2015,1,1,4,HA,7,N395HA,LAS,HNL,900,849,-11,29,918,375,409,374,2762,1332,6,1315,1338,23,0,0,,0,0,23,0,0
2015,1,1,4,MQ,2843,N699MQ,EVV,ORD,900,856,-4,25,921,85,106,58,273,1019,23,1025,1042,17,0,0,,17,0,0,0,0
2015,1,1,4,MQ,3214,N648MQ,DTW,ORD,900,944,44,20,1004,95,100,48,235,952,32,935,1024,49,0,0,,5,0,44,0,0
2015,1,1,4,MQ,3336,N850MQ,DAY,LGA,900,854,-6,12,906,110,131,76,549,1022,43,1050,1105,15,0,0,,15,0,0,0,0
2015,1,1,4,OO,4712,N161PQ,ORD,MSP,900,1156,176,18,1214,94,89,64,334,1318,7,1034,1325,171,0,0,,0,0,171,0,0
2015,1,1,4,OO,6323,N568SW,SAN,LAX,903,1055,112,15,1110,49,53,32,109,1142,6,952,1148,116,0,0,,4,0,11,101,0
2015,1,1,4,UA,663,N215UA,SFO,HNL,905,935,30,12,947,324,319,303,2398,1250,4,1229,1254,25,0,0,,0,0,25,0,0
2015,1,1,4,UA,1135,N77867,BOS,ORD,905,943,38,17,1000,170,169,145,867,1125,7,1055,1132,37,0,0,,0,0,0,37,0
2015,1,1,4,AA,1623,N438AA,LAS,DFW,905,1118,133,15,1133,160,164,140,1055,1553,9,1345,1602,137,0,0,,4,0,133,0,0
2015,1,1,4,AS,861,N583AS,SEA,OGG,905,942,37,21,1003,375,367,342,2640,1345,4,1320,1349,29,0,0,,0,0,29,0,0
2015,1,1,4,B6,28,N503JB,MCO,EWR,905,1023,78,16,1039,150,148,125,937,1244,7,1135,1251,76,0,0,,0,0,2,74,0
2015,1,1,4,EV,4342,N13913,TYS,IAH,905,937,32,16,953,154,156,131,771,1104,9,1039,1113,34,0,0,,34,0,0,0,0
2015,1,1,4,EV,5541,N838AS,ATL,AGS,906,933,27,9,942,49,42,31,143,1013,2,955,1015,20,0,0,,0,0,20,0,0
2015,1,1,4,NK,176,N522NK,LAS,MSP,906,940,34,12,952,186,183,167,1299,1439,4,1412,1443,31,0,0,,31,0,0,0,0
2015,1,1,4,NK,300,N503NK,MYR,LGA,908,858,-10,18,916,112,142,78,563,1034,46,1100,1120,20,0,0,,20,0,0,0,0
2015,1,1,4,UA,1483,N36447,MCO,IAD,910,1007,57,12,1019,127,114,98,758,1157,4,1117,1201,44,0,0,,0,0,44,0,0
2015,1,1,4,AS,442,N553AS,SEA,LAX,910,1055,105,20,1115,156,161,125,954,1320,16,1146,1336,110,0,0,,5,0,105,0,0
2015,1,1,4,EV,6095,N14174,LIT,DEN,910,911,1,13,924,145,181,126,771,1030,42,1035,1112,37,0,0,,36,0,1,0,0
2015,1,1,4,OO,4510,N441SW,MSP,ISN,910,908,-2,59,1007,127,156,92,546,1139,5,1117,1144,27,0,0,,27,0,0,0,0
2015,1,1,4,OO,4749,N8982A,MSP,CLE,910,906,-4,59,1005,123,142,79,622,1224,4,1213,1228,15,0,0,,15,0,0,0,0
2015,1,1,4,OO,6512,N709SK,LAX,COS,910,943,33,14,957,135,138,111,833,1248,13,1225,1301,36,0,0,,3,0,19,14,0
2015,1,1,4,UA,1185,N38451,ORD,IAH,911,920,9,12,932,173,183,155,925,1207,16,1204,1223,19,0,0,,10,0,9,0,0
2015,1,1,4,UA,204,N820UA,IAH,SAT,914,953,39,20,1013,65,63,40,191,1053,3,1019,1056,37,0,0,,0,0,37,0,0
2015,1,1,4,UA,1702,N35407,DFW,DEN,914,916,2,38,954,128,148,89,641,1023,21,1022,1044,22,0,0,,22,0,0,0,0
2015,1,1,4,B6,483,N705JB,JFK,MCO,914,943,29,27,1010,180,176,145,944,1235,4,1214,1239,25,0,0,,0,0,25,0,0
2015,1,1,4,AA,2316,N3BVAA,STX,MIA,915,956,41,8,1004,187,166,154,1139,1138,4,1122,1142,20,0,0,,0,0,20,0,0
2015,1,1,4,MQ,3116,N514MQ,CID,ORD,915,1014,59,8,1022,65,62,41,196,1103,13,1020,1116,56,0,0,,0,0,56,0,0
2015,1,1,4,OO,5182,N782SK,LAX,ASE,915,931,16,19,950,128,130,108,737,1238,3,1223,1241,18,0,0,,2,0,16,0,0
2015,1,1,4,OO,5643,N745SK,GRR,DEN,917,916,-1,13,929,188,207,163,1015,1012,31,1025,1043,18,0,0,,18,0,0,0,0
2015,1,1,4,UA,710,N509UA,SFO,DEN,918,1039,81,20,1059,152,162,137,967,1416,5,1250,1421,91,0,0,,10,0,4,77,0
2015,1,1,4,UA,303,N434UA,EWR,DEN,919,917,-2,13,930,276,301,258,1605,1148,30,1155,1218,23,0,0,,23,0,0,0,0
2015,1,1,4,EV,3273,N16183,SDF,DEN,919,910,-9,14,924,188,212,182,1024,1026,16,1027,1042,15,0,0,,15,0,0,0,0
2015,1,1,4,UA,253,N768UA,IAH,HNL,920,1002,42,13,1015,513,521,492,3904,1427,16,1353,1443,50,0,0,,8,0,42,0,0
2015,1,1,4,VX,22,N845VA,SFO,JFK,920,1016,56,17,1033,339,329,301,2586,1834,11,1759,1845,46,0,0,,0,0,46,0,0
2015,1,1,4,AA,295,N358AA,MIA,LAX,920,919,-1,13,932,358,376,352,2342,1224,11,1218,1235,17,0,0,,17,0,0,0,0
2015,1,1,4,AA,1415,N477AA,DFW,PIT,920,928,8,36,1004,150,159,117,1067,1301,6,1250,1307,17,0,0,,9,0,0,0,8
2015,1,1,4,DL,1530,N954DN,LAS,MSP,920,935,15,14,949,189,190,173,1299,1442,3,1429,1445,16,0,0,,1,0,15,0,0
2015,1,1,4,DL,1745,N356NW,SMF,MSP,920,929,9,27,956,208,224,194,1517,1510,3,1448,1513,25,0,0,,16,0,0,0,9
2015,1,1,4,EV,2532,N904EV,DFW,BPT,920,928,8,16,944,65,81,61,270,1045,4,1025,1049,24,0,0,,16,0,8,0,0
2015,1,1,4,F9,741,N202FR,DEN,PHX,920,1028,68,9,1037,112,107,93,602,1210,5,1112,1215,63,0,0,,0,0,0,63,0
2015,1,1,4,HA,19,N582HA,SMF,HNL,920,1010,50,12,1022,335,350,324,2462,1346,14,1255,1400,65,0,0,,0,0,65,0,0
2015,1,1,4,UA,1110,N76515,DFW,ORD,923,922,-1,48,1010,136,154,94,802,1144,12,1139,1156,17,0,0,,17,0,0,0,0
2015,1,1,4,OO,6279,N738SK,TUS,DEN,923,1233,190,11,1244,117,101,82,639,1406,8,1120,1414,174,0,0,,0,0,174,0,0
2015,1,1,4,US,1905,N172US,CLT,MCO,925,936,11,22,958,98,108,72,468,1110,14,1103,1124,21,0,0,,10,0,11,0,0
2015,1,1,4,WN,1973,N280WN,ATL,MSY,925,1034,69,11,1045,100,91,73,425,1058,7,1005,1105,60,0,0,,0,0,60,0,0
2015,1,1,4,WN,999,N203WN,LAS,ATL,925,927,2,33,1000,225,238,199,1747,1619,6,1610,1625,15,0,0,,15,0,0,0,0
2015,1,1,4,AA,1027,N3FVAA,BOS,DFW,925,920,-5,49,1009,275,331,260,1562,1329,22,1300,1351,51,0,0,,51,0,0,0,0
2015,1,1,4,AA,2419,N855AA,DFW,LAX,925,942,17,38,1020,200,218,172,1235,1112,8,1045,1120,35,0,0,,18,0,17,0,0
2015,1,1,4,NK,345,N632NK,MSP,PHX,926,931,5,41,1012,201,228,182,1276,1214,5,1147,1219,32,0,0,,32,0,0,0,0
2015,1,1,4,OO,5485,N594SW,COS,DEN,926,918,-8,15,933,54,96,20,73,953,61,1020,1054,34,0,0,,34,0,0,0,0
2015,1,1,4,HA,132,N483HA,OGG,ITO,927,1007,40,11,1018,37,42,26,121,1044,5,1004,1049,45,0,0,,0,0,5,40,0
2015,1,1,4,OO,4992,N973SW,MSN,ORD,928,1145,137,10,1155,52,47,28,108,1223,9,1020,1232,132,0,0,,0,0,132,0,0
2015,1,1,4,DL,498,N702TW,JFK,SLC,929,949,20,23,1012,331,329,302,1990,1314,4,1300,1318,18,0,0,,0,0,18,0,0
2015,1,1,4,US,1719,N110UW,SLC,CLT,930,930,0,35,1005,222,239,198,1727,1523,6,1512,1529,17,0,0,,17,0,0,0,0
2015,1,1,4,WN,684,N249WN,HOU,OKC,930,957,27,8,1005,80,73,62,419,1107,3,1050,1110,20,0,0,,0,0,4,16,0
2015,1,1,4,UA,1222,N77258,LAX,HNL,930,1009,39,16,1025,361,365,345,2556,1410,4,1331,1414,43,0,0,,4,0,39,0,0
2015,1,1,4,AA,169,N854AA,LAS,LAX,930,1238,188,18,1256,70,66,42,236,1338,6,1040,1344,184,0,0,,0,0,0,184,0
2015,1,1,4,AA,2249,N4XKAA,DFW,IAH,930,1027,57,29,1056,65,85,42,224,1138,14,1035,1152,77,0,0,,20,0,0,56,1
2015,1,1,4,AA,1456,N4YCAA,DFW,MCO,930,952,22,15,1007,145,138,119,985,1306,4,1255,1310,15,0,0,,0,0,0,14,1
